data_type,framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
DOUBLE,noarr,ChooseHints,3,26,10,260,230,0.8846153846153846,2.1105004160223912,2.132956152758133,1.0286902120675963,3.840252550717504,230,2.050649937938359,105.0649937938359,c,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,4,26,5,130,115,0.8846153846153846,2.2273015327785566,2.1332682926829265,1.0381345640029147,3.864908138446359,115,2.1123652182478563,111.23652182478563,c,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,5,26,1,26,23,0.8846153846153846,2.3315826008683658,2.247257816504357,1.0419618760391995,3.7838226787910587,23,2.1693350598311447,116.93350598311447,c,130,108,22,13,0,9,0,0
DOUBLE,noarr,FromPlan,1,26,5,130,98,0.7538461538461538,1.3742236173907623,1.1833677885077325,0.9885299400663993,1.7783410584210124,98,1.377339474825431,37.73394748254311,c,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,2,26,10,260,222,0.8538461538461538,1.5722910677810373,1.3374642516682553,1.0228755292441487,2.422636814096123,222,1.566953100955148,56.695310095514806,c,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,3,26,10,260,228,0.8769230769230769,1.7212629875760679,1.522920198157292,1.0255138766695993,2.9490511831387924,228,1.6909935971790762,69.09935971790762,c,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,4,26,5,130,115,0.8846153846153846,1.8311785837485803,1.5674787027350172,1.0355837753812216,2.9839368926835115,115,1.7733888923954062,77.33888923954062,c,130,98,32,24,2,5,1,0
DOUBLE,noarr,FromPlan,5,26,1,26,23,0.8846153846153846,1.9154722015929335,1.593131229423179,1.0684892472636385,3.182424765900379,23,1.8251545839085122,82.51545839085122,c,130,98,32,24,2,5,1,0
DOUBLE,noarr,Naive,1,26,5,130,107,0.823076923076923,1.3267235796563561,1.0238221281101112,0.9895587756441762,2.279189715918183,107,1.415824134624047,41.5824134624047,c,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,2,26,10,260,229,0.8807692307692307,1.520631635209026,1.347753550027011,0.9938919845692242,2.3987868643942156,229,1.5778497286831548,57.78497286831548,c,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,3,26,10,260,230,0.8846153846153846,1.7131073960149947,1.5242891529787876,0.9976047974572065,2.946921496085928,230,1.6854127786237703,68.54127786237703,c,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,4,26,5,130,115,0.8846153846153846,1.8249967198092765,1.5510662841255287,1.0200912943915077,2.9635227733984806,115,1.7520643936027407,75.20643936027408,c,130,107,23,15,0,8,0,0
DOUBLE,noarr,Naive,5,26,1,26,23,0.8846153846153846,1.883021376684806,1.709909541032582,1.0336608097315563,2.9635227733984806,23,1.7968325824349287,79.68325824349287,c,130,107,23,15,0,8,0,0
